user,item,rating
25859,468,5.0
25882,259,3.0
25935,387,4.0
26052,746,1.0
26082,840,1.0
26106,714,3.0
6313,2,3.0
26213,569,4.0
14391,947,5.0
26392,710,2.0
26433,714,5.0
26500,746,5.0
22606,970,5.0
26624,2,5.0
26712,970,5.0
26717,947,5.0
1670,679,5.0
20700,970,3.0
26767,793,5.0
26794,327,5.0
26910,710,5.0
26916,838,4.0
26922,354,5.0
26931,2,5.0
26949,970,4.0
26951,714,4.0
10310,651,5.0
27088,972,5.0
27145,972,5.0
27179,972,5.0
12243,972,5.0
27216,947,5.0
27239,457,5.0
27299,972,4.0
27334,972,4.0
27346,970,5.0
7838,457,5.0
27386,972,5.0
22606,972,4.0
11939,972,4.0
25826,910,4.0
27648,947,5.0
27769,710,3.0
18709,972,5.0
13622,314,5.0
27914,714,3.0
27915,970,5.0
27920,740,1.0
27958,338,5.0
27983,647,4.0
27999,220,5.0
18111,996,4.0
10260,569,1.0
28103,714,5.0
11517,970,4.0
22248,996,4.0
28292,645,5.0
3997,477,5.0
28310,867,5.0
28330,752,5.0
28332,457,5.0
28379,714,3.0
28485,710,5.0
28515,705,5.0
28554,340,5.0
28557,705,3.0
28604,468,5.0
28664,996,4.0
28708,327,5.0
16528,996,4.0
28777,864,4.0
28810,514,5.0
28934,219,4.0
14500,1001,3.0
18427,646,5.0
1688,719,3.0
29062,759,4.0
29165,819,4.0
28557,1005,3.0
29338,710,4.0
4022,1001,5.0
29492,457,5.0
29492,744,2.0
27999,819,5.0
16657,1040,1.0
29637,910,5.0
29639,457,1.0
29641,982,4.0
3939,1101,5.0
28292,1101,3.0
9207,1035,5.0
10866,1035,5.0
29652,1035,5.0
29662,1035,4.0
29663,1035,5.0
29673,541,5.0
29715,1101,4.0
7407,1035,5.0
22916,1035,5.0
18309,710,5.0
29637,793,4.0
4663,714,3.0
29826,828,5.0
29877,296,5.0
5687,970,4.0
27648,1035,5.0
30103,1035,2.0
30114,236,5.0
30150,1040,4.0
30189,630,4.0
30213,1116,5.0
3789,468,4.0
18890,1035,4.0
4483,586,4.0
18908,1035,4.0
30398,259,3.0
22916,1067,5.0
30500,1067,5.0
30519,1029,4.0
7605,695,5.0
19640,1097,4.0
30551,1067,5.0
30553,1029,1.0
7605,646,5.0
30562,793,4.0
30582,1029,5.0
30597,485,1.0
30562,259,5.0
30600,646,5.0
7605,1119,5.0
13300,569,2.0
1670,1029,4.0
30661,1097,4.0
30677,1029,5.0
30686,982,5.0
30723,1119,2.0
30755,1124,4.0
29877,1124,5.0
30808,457,5.0
30876,43,4.0
26500,1097,4.0
26500,1067,4.0
30896,679,1.0
30918,1124,4.0
30979,1067,3.0
31012,457,5.0
31055,1029,4.0
10727,1029,5.0
31098,645,1.0
7429,1029,5.0
31363,1029,5.0
31364,1029,5.0
27088,1029,4.0
19855,694,1.0
4037,996,4.0
10866,1097,4.0
26624,1139,5.0
25882,1145,5.0
31574,619,5.0
18709,1148,5.0
6874,710,2.0
30600,867,5.0
27216,1029,4.0
27648,1097,5.0
31646,1145,5.0
31659,970,4.0
31717,556,5.0
31760,1145,3.0
31795,1139,5.0
31813,982,4.0
9224,970,5.0
31996,1145,5.0
32014,457,5.0
32014,793,1.0
32051,1145,4.0
13292,698,5.0
22560,679,5.0
32205,1145,5.0
32218,506,5.0
32218,327,5.0
32247,1154,5.0
5547,1135,4.0
32263,1139,5.0
11939,1097,5.0
32301,1119,5.0
32324,761,2.0
4483,1124,4.0
32407,828,5.0
30755,1166,4.0
32432,1124,3.0
32433,1124,5.0
27088,1165,5.0
32476,1165,4.0
26052,1169,5.0
32527,1165,5.0
30551,1165,5.0
4934,1165,4.0
32549,1165,5.0
19275,1165,5.0
32550,1165,5.0
32556,1124,5.0
20112,1124,4.0
26922,1097,3.0
32625,1124,5.0
32837,457,3.0
32839,1111,5.0
32841,477,4.0
32862,694,5.0
32890,871,4.0
20345,260,5.0
32958,647,5.0
32971,1162,5.0
32014,1128,2.0
33023,1012,5.0
33029,1165,4.0
33093,1162,4.0
33099,897,4.0
27334,996,5.0
33274,979,5.0
20412,1165,5.0
6910,663,5.0
33381,1003,1.0
22606,1139,5.0
33392,485,5.0
33417,1119,5.0
33421,1124,5.0
33444,1055,5.0
33451,878,4.0
32205,1124,4.0
31795,2,4.0
33509,511,5.0
33545,867,3.0
33558,1154,4.0
33695,17,5.0
33699,996,5.0
33782,485,2.0
19855,953,5.0
33845,327,5.0
33939,1111,5.0
33949,1139,5.0
34034,816,1.0
24389,426,5.0
34063,1119,5.0
34076,679,1.0
11581,1119,5.0
21503,259,5.0
34289,808,4.0
27346,1119,5.0
19335,1124,2.0
34524,850,5.0
34526,485,4.0
34533,554,4.0
34584,1035,5.0
26949,1195,3.0
34323,841,1.0
34732,1111,1.0
34749,1195,4.0
34768,840,4.0
34768,679,5.0
34798,1097,5.0
5354,1196,5.0
34850,793,2.0
16993,1155,3.0
13360,1097,4.0
33949,1124,5.0
35251,1221,5.0
33451,1222,1.0
35470,1076,4.0
18604,1126,2.0
35595,878,4.0
35595,972,4.0
5724,1007,3.0
21888,850,4.0
35729,1126,3.0
35752,1124,5.0
35783,387,4.0
4022,828,5.0
35860,1126,1.0
26526,274,2.0
35941,586,5.0
3789,1067,5.0
14391,1012,5.0
24649,154,3.0
36037,710,3.0
3789,667,4.0
36096,1222,3.0
36106,1165,5.0
13929,17,3.0
25826,850,4.0
36246,619,5.0
36303,1130,5.0
36323,1084,4.0
36399,808,5.0
36438,710,1.0
18908,850,4.0
36399,511,3.0
36588,1195,5.0
36643,679,5.0
36737,1119,5.0
36784,1139,5.0
18908,1166,4.0
36826,850,5.0
36892,283,5.0
19855,828,5.0
37010,2,5.0
37082,1111,5.0
34768,43,3.0
37224,1259,5.0
36438,679,2.0
37483,1139,3.0
37652,269,5.0
13292,1270,5.0
37749,2,5.0
37782,1259,5.0
9631,1148,1.0
37851,619,5.0
37903,371,5.0
38026,1040,4.0
38115,1119,3.0
38141,466,3.0
38141,1277,4.0
38242,1259,3.0
38270,979,5.0
38364,1007,4.0
38379,1259,5.0
38380,1259,4.0
27983,1165,5.0
38561,366,3.0
38690,1196,5.0
38796,1156,5.0
38797,1196,5.0
38824,1055,5.0
31098,1162,1.0
19488,1286,4.0
2206,1139,5.0
39167,891,3.0
39186,1055,1.0
39468,1196,5.0
39470,891,5.0
11939,1035,5.0
30562,1297,4.0
38927,793,5.0
39698,634,4.0
39752,1148,1.0
30723,1148,1.0
31012,1259,4.0
28934,1289,2.0
39914,1289,5.0
39923,673,1.0
38379,1289,5.0
40171,1067,5.0
40187,1124,4.0
40221,979,5.0
40262,1076,5.0
33558,1119,4.0
19080,1259,5.0
40339,366,3.0
40346,327,5.0
6313,1312,4.0
18908,1289,2.0
18702,878,5.0
40516,710,5.0
40534,1119,3.0
40542,1289,5.0
40637,1124,4.0
31659,1289,5.0
40663,111,4.0
3581,1195,5.0
29637,554,4.0
25032,1301,5.0
16887,468,5.0
41208,1055,1.0
5547,634,3.0
5547,1330,3.0
22606,736,3.0
41687,337,5.0
41812,761,2.0
41814,710,1.0
41815,1162,4.0
41872,790,5.0
40262,1274,5.0
41941,1337,4.0
41955,871,5.0
41963,259,5.0
41982,439,5.0
42005,1130,4.0
5354,1337,5.0
42026,1128,1.0
42058,1337,5.0
42134,1337,5.0
23131,1222,1.0
42268,1289,5.0
42373,1337,4.0
42380,1071,3.0
1670,1100,5.0
42485,1337,5.0
9092,1055,5.0
42558,840,5.0
42574,1337,5.0
4934,1071,4.0
38502,758,1.0
34732,1055,2.0
42616,260,5.0
42701,236,3.0
42764,1055,1.0
42811,260,5.0
19719,492,4.0
42866,1304,4.0
22560,283,5.0
42903,1013,5.0
42938,142,2.0
43038,1139,5.0
43102,1337,5.0
7217,1196,3.0
43145,274,5.0
43170,1162,2.0
43213,1128,4.0
43362,1130,3.0
43419,1162,5.0
28708,999,3.0
26922,142,1.0
43680,1162,4.0
43766,1119,4.0
26500,1162,4.0
43828,1076,4.0
43855,1162,5.0
26949,1162,5.0
43857,1162,4.0
39468,1162,4.0
29652,1162,3.0
43893,679,5.0
43924,1130,5.0
44005,828,5.0
44066,111,1.0
17713,1372,4.0
44111,1372,5.0
44114,1372,3.0
5400,828,1.0
44131,1270,5.0
30103,1297,4.0
7605,1162,5.0
41483,1372,5.0
44367,1297,4.0
44447,274,5.0
44451,1162,4.0
44477,1176,3.0
44500,390,2.0
34533,1124,2.0
31098,1119,1.0
44778,850,3.0
30213,608,4.0
9802,1216,2.0
41397,1111,4.0
27958,1372,5.0
45025,765,5.0
45050,1297,4.0
30519,327,5.0
32432,1154,4.0
16771,1162,5.0
33099,1297,5.0
45142,1124,5.0
30723,1005,5.0
45160,1139,2.0
6442,1250,5.0
19539,1296,4.0
22606,608,4.0
45365,1124,4.0
45397,511,5.0
37082,1391,5.0
17990,1337,5.0
22606,1071,4.0
45623,274,5.0
32549,828,5.0
9554,1139,4.0
32556,1148,3.0
45738,541,5.0
45745,236,2.0
12844,366,5.0
45818,1130,2.0
42938,236,2.0
45878,1119,5.0
46093,850,5.0
34749,1148,5.0
46271,1148,4.0
46284,1148,4.0
46305,1148,4.0
46489,1304,5.0
37224,1297,4.0
46614,1391,4.0
46641,1196,5.0
20888,1148,5.0
5002,1119,3.0
46778,1148,1.0
29492,468,5.0
46868,2,4.0
46876,1296,5.0
46878,1213,2.0
46940,1156,4.0
16370,104,4.0
47134,1165,4.0
31574,1124,5.0
47327,1148,1.0
47429,714,4.0
25859,1433,5.0
47489,379,5.0
47498,492,5.0
47565,1392,5.0
47665,694,4.0
44066,1119,2.0
47872,1323,5.0
47879,1111,4.0
47879,1397,1.0
18908,1337,3.0
3789,1341,4.0
47987,1307,3.0
48026,1423,2.0
24350,1055,1.0
48126,1419,5.0
30553,1432,3.0
7838,1398,5.0
48130,111,4.0
48165,1432,4.0
48175,1432,4.0
48186,1419,3.0
21504,1148,3.0
48234,598,5.0
48259,1119,4.0
48281,1419,5.0
34524,299,5.0
48336,752,2.0
48367,1432,4.0
48480,1445,5.0
15844,1128,5.0
30677,1445,4.0
48526,511,5.0
48578,705,5.0
18324,1419,4.0
48622,1420,3.0
20779,897,5.0
48234,1154,5.0
3789,1372,4.0
3789,828,5.0
48841,1432,5.0
48849,1304,2.0
48877,1389,4.0
29877,1116,3.0
25314,828,4.0
17990,1432,5.0
49061,468,5.0
24350,1154,4.0
49236,1296,3.0
18890,1432,4.0
49258,457,5.0
27334,1162,5.0
19275,1445,5.0
49285,761,1.0
49316,1124,5.0
49389,1470,5.0
49390,1435,5.0
49395,1334,1.0
49403,1435,4.0
18908,1471,4.0
49428,111,3.0
3789,1471,5.0
49485,667,5.0
30661,1471,5.0
49588,1471,2.0
49598,274,5.0
38796,824,2.0
49649,1162,5.0
49741,1297,5.0
21323,1124,2.0
49923,1455,4.0
20457,1437,5.0
29715,1437,4.0
46271,1455,3.0
50093,1471,4.0
50125,1445,4.0
33695,1437,4.0
50186,1001,4.0
11643,840,4.0
24350,1304,2.0
7259,1437,3.0
31646,1471,5.0
37782,1437,5.0
37903,1128,1.0
50315,647,3.0
50341,327,5.0
50399,1494,5.0
50126,1126,5.0
50454,828,5.0
50465,714,4.0
22560,1270,4.0
7441,1435,3.0
50498,1055,1.0
7645,1296,5.0
38797,1455,4.0
20607,710,3.0
50553,890,4.0
36643,1162,5.0
50585,752,3.0
12317,457,5.0
50755,1419,4.0
22574,850,5.0
50994,1061,5.0
51012,1496,5.0
40651,1337,5.0
10866,1162,4.0
51165,1432,3.0
51167,828,4.0
22248,1035,5.0
5687,1145,3.0
39186,927,5.0
51336,1455,3.0
51419,452,4.0
31574,1455,4.0
51566,457,5.0
51626,1297,4.0
13292,651,4.0
51747,1307,5.0
51890,840,4.0
52083,1392,1.0
52100,1031,4.0
52107,1455,3.0
25059,1307,1.0
52163,679,1.0
52187,259,4.0
45050,111,5.0
16528,1148,5.0
50553,111,5.0
7898,1493,3.0
6442,793,1.0
52266,1455,4.0
20700,828,3.0
29641,1455,2.0
52292,1055,5.0
52393,1289,3.0
52410,1055,4.0
22574,1334,5.0
46271,1471,5.0
27239,1076,4.0
20345,136,4.0
13622,1455,4.0
4037,1455,3.0
52712,1398,5.0
52830,1334,4.0
53009,1487,5.0
33699,1162,4.0
53121,1421,5.0
53157,850,5.0
53252,1419,4.0
53263,1455,4.0
3939,1212,5.0
32550,840,5.0
53374,1176,5.0
44114,1495,3.0
53464,1471,5.0
53464,1297,5.0
53503,1455,4.0
15797,327,5.0
29637,1495,4.0
53600,1124,5.0
53608,1470,5.0
53634,1432,5.0
53644,838,1.0
53653,356,5.0
53656,1148,1.0
53682,1304,2.0
53827,468,4.0
53844,327,5.0
11581,1455,4.0
53929,1495,4.0
53975,1485,5.0
1489,1470,5.0
1670,438,4.0
54110,1391,2.0
54220,1530,2.0
54246,1176,1.0
54305,1495,4.0
54335,1530,3.0
49403,1530,2.0
22606,1001,5.0
54611,871,4.0
42058,1455,4.0
54639,683,5.0
54765,1445,4.0
20412,1530,3.0
54794,468,2.0
46284,1530,3.0
54845,1421,5.0
54941,1094,4.0
49403,1470,5.0
54984,1423,4.0
26500,1289,5.0
55114,1496,3.0
55166,541,5.0
18908,1445,3.0
55209,468,4.0
31795,1554,5.0
55282,1555,5.0
55283,897,4.0
32247,1156,5.0
55326,1470,5.0
55339,828,3.0
39914,1530,4.0
34524,1555,3.0
7407,850,3.0
7605,752,5.0
55506,1337,4.0
33451,1555,4.0
29165,1555,5.0
55578,366,3.0
27386,1554,4.0
36096,1555,4.0
55650,1001,1.0
55726,1554,5.0
29652,1554,3.0
56002,1156,5.0
53252,891,4.0
55283,1398,4.0
56134,1162,4.0
53600,1055,5.0
56187,457,2.0
56247,1530,5.0
34063,1470,5.0
56273,927,5.0
56303,259,4.0
56340,1495,5.0
56366,1554,3.0
56423,1568,4.0
56482,1307,2.0
56500,1307,5.0
56541,1568,4.0
22606,1100,4.0
49403,1568,3.0
56616,236,4.0
56618,1348,4.0
56662,1568,5.0
49588,1568,2.0
1236,2,5.0
56705,457,5.0
56500,457,5.0
36737,1289,5.0
56804,1421,5.0
3590,457,1.0
56932,1470,5.0
48578,1307,5.0
56971,634,4.0
16528,850,3.0
52083,1124,3.0
57086,2,4.0
30723,569,1.0
57288,1496,4.0
57361,269,4.0
18285,927,5.0
16994,828,3.0
7605,1470,5.0
33949,1568,4.0
57777,1578,5.0
57807,541,5.0
43419,1554,5.0
57874,557,5.0
57893,463,5.0
57917,1470,5.0
57992,1568,2.0
58001,1568,2.0
58077,1126,3.0
58197,714,3.0
58269,1494,5.0
58285,1447,3.0
58311,1607,4.0
58448,1289,4.0
58455,1126,1.0
58476,1608,4.0
58601,390,5.0
27769,1608,5.0
45142,1470,5.0
58724,1404,4.0
7217,1470,5.0
58883,554,5.0
58883,236,4.0
25655,1334,4.0
58891,1334,5.0
58976,1616,3.0
59012,111,5.0
59036,1470,4.0
59041,1496,1.0
59104,1496,2.0
3581,1554,5.0
32971,1608,5.0
59162,1565,5.0
59172,719,2.0
59201,752,5.0
39752,1470,5.0
59243,1470,5.0
7870,1124,4.0
13622,679,4.0
59467,468,5.0
59478,828,5.0
59507,111,5.0
59532,303,2.0
27145,838,4.0
59629,1419,4.0
18461,1497,2.0
59636,1576,3.0
59730,1023,5.0
55114,350,5.0
30600,1162,4.0
37782,303,4.0
32263,1493,5.0
59951,1470,5.0
59956,891,5.0
59978,1495,4.0
60104,269,4.0
60193,468,5.0
60234,1154,4.0
60286,1576,4.0
6313,1420,4.0
60617,1435,4.0
60641,1265,3.0
60719,452,4.0
1489,1608,1.0
49588,1420,5.0
50855,1341,4.0
60746,878,5.0
60746,646,5.0
28515,1608,2.0
60897,1452,4.0
60960,79,4.0
61085,1289,5.0
29637,1658,4.0
61150,752,5.0
61157,927,5.0
1670,719,4.0
28708,897,1.0
61295,1435,2.0
61383,1649,5.0
61411,350,4.0
61440,1661,4.0
61456,1661,4.0
34584,1608,5.0
33451,719,2.0
61647,457,4.0
61652,1155,1.0
61778,1608,4.0
61838,927,4.0
28485,1447,4.0
39752,1649,1.0
34584,1470,5.0
4432,1473,1.0
28307,1658,4.0
62252,1297,3.0
59172,1627,4.0
62333,1636,5.0
62367,258,5.0
4483,1116,2.0
62459,850,3.0
7605,1455,5.0
11581,468,5.0
55506,719,3.0
62648,1608,5.0
62656,468,5.0
62676,259,5.0
32051,1165,5.0
62820,1055,2.0
62878,1649,2.0
19855,1609,1.0
62950,1348,3.0
62986,1609,2.0
62988,1609,4.0
20787,828,4.0
63055,719,2.0
63085,1649,2.0
63107,1608,4.0
49428,586,4.0
63109,269,3.0
63157,1658,4.0
24045,1609,3.0
63286,1471,3.0
4934,1607,5.0
62459,1670,4.0
63451,1635,5.0
63512,1668,2.0
63547,1649,2.0
63586,1607,1.0
63663,1435,3.0
63685,870,5.0
63686,1119,4.0
63725,1297,5.0
63739,1128,4.0
63754,1348,3.0
63806,1607,2.0
63810,1608,4.0
57361,1306,4.0
63858,1720,1.0
63973,1661,4.0
64041,1380,1.0
64075,1389,4.0
64152,457,5.0
32549,1635,5.0
49403,1649,2.0
64268,719,4.0
64285,1607,4.0
64302,322,5.0
64335,850,4.0
64369,1555,3.0
64374,1609,2.0
64440,1470,5.0
6874,1539,5.0
64472,1539,5.0
34533,1670,4.0
64519,1539,5.0
64553,1728,3.0
25882,111,5.0
64575,1661,5.0
16528,1539,4.0
64603,438,5.0
64640,1728,3.0
33451,1675,3.0
64672,1337,4.0
53263,1691,1.0
27386,1728,3.0
64708,1539,4.0
64724,1539,4.0
64806,1675,3.0
32841,1519,3.0
7838,433,5.0
64954,1124,5.0
64973,1470,5.0
64989,1386,4.0
64995,1435,2.0
56541,1691,3.0
49588,1539,5.0
65127,1435,4.0
65141,1462,5.0
65159,752,3.0
65169,1470,5.0
65170,1728,1.0
29637,438,5.0
13622,1609,4.0
52830,840,4.0
56423,1728,4.0
65455,1578,3.0
17713,719,1.0
65519,1576,4.0
58311,1750,1.0
65604,1539,5.0
65620,1154,4.0
26949,1675,2.0
65656,1728,5.0
65697,710,1.0
65715,457,4.0
65726,850,5.0
26949,719,4.0
65744,891,5.0
8539,1236,3.0
65776,1636,5.0
11039,752,5.0
65827,154,5.0
11581,1661,5.0
65832,1607,5.0
22574,1470,5.0
4378,1728,4.0
65959,1527,5.0
65989,1462,5.0
66001,1055,4.0
66001,1493,4.0
32527,1758,3.0
66057,1728,2.0
66129,1691,5.0
3789,1294,5.0
13534,1758,4.0
66176,1758,4.0
33421,1607,5.0
66212,1758,4.0
48622,1527,5.0
27915,1527,4.0
4483,1294,4.0
4022,1758,4.0
30553,1691,4.0
53121,1758,3.0
30582,1758,4.0
66271,1294,3.0
38927,1649,5.0
40542,1765,5.0
66354,1758,4.0
269,236,5.0
7605,1294,5.0
66422,1435,1.0
20693,1767,5.0
20693,1527,5.0
38380,1758,5.0
47062,1760,3.0
66557,1294,5.0
66586,1527,4.0
66620,719,4.0
66629,1758,4.0
10727,1760,5.0
66664,1462,5.0
66620,1691,4.0
42574,719,3.0
66688,1539,4.0
43213,827,1.0
27914,468,5.0
66745,1760,5.0
50553,927,5.0
63286,1404,3.0
66792,350,4.0
66833,111,3.0
66848,274,4.0
66854,554,5.0
64075,1557,5.0
66949,1390,5.0
23564,1758,4.0
18285,1608,5.0
67005,468,2.0
36399,1124,5.0
67126,752,5.0
67286,1761,5.0
6442,719,3.0
13746,1670,5.0
67309,1728,5.0
67344,1130,3.0
48480,1539,5.0
67409,850,5.0
3581,1759,2.0
67421,1578,4.0
42485,1758,2.0
53929,1289,2.0
66271,1761,2.0
67552,836,5.0
32841,1452,5.0
67574,841,2.0
46489,1165,5.0
67608,356,1.0
46489,1618,5.0
67618,259,5.0
16528,1294,5.0
46489,457,5.0
29652,1761,4.0
43419,1745,5.0
67711,1618,5.0
22916,1728,4.0
67767,1765,5.0
36209,1760,5.0
31012,468,5.0
67794,457,3.0
67491,1154,4.0
18193,557,5.0
67848,1130,5.0
67851,1469,4.0
61440,828,5.0
22916,1675,4.0
65832,870,4.0
27088,1527,4.0
67794,87,2.0
67993,1758,4.0
68051,1003,5.0
68112,1496,5.0
9730,1797,5.0
1140,1435,1.0
28485,1818,4.0
68279,1818,3.0
68318,387,2.0
46778,1635,1.0
3789,1818,2.0
27769,1675,3.0
67286,1675,5.0
64724,1675,4.0
32971,1776,5.0
41483,1784,5.0
27648,1432,3.0
61440,1772,5.0
2418,1675,3.0
64472,1776,4.0
63806,1760,5.0
68423,1759,2.0
10727,1780,4.0
68439,1675,5.0
66354,1821,4.0
68445,1607,4.0
48186,1776,5.0
33274,1784,4.0
2721,1776,2.0
68488,457,2.0
41815,1701,5.0
9554,1675,3.0
15266,1690,4.0
68524,1390,5.0
29715,1818,3.0
68536,1618,5.0
68554,1780,3.0
56616,1780,4.0
3013,1563,5.0
56541,1750,2.0
42485,1818,5.0
68647,1750,4.0
68680,2,5.0
68693,1750,3.0
68712,1772,4.0
16528,1675,4.0
64954,1608,4.0
13534,1821,2.0
1670,1675,3.0
68930,1808,5.0
54845,1470,5.0
52242,1818,4.0
26717,1780,5.0
68990,1776,5.0
50498,1750,3.0
69034,1154,5.0
5696,1750,4.0
36826,1776,4.0
69129,710,4.0
